family,calibration_samples,group_q,q_used,shrinkage,split_name,seed,method,conformal_variant,test_samples,coverage,avg_width,precision,recall,f1,false_alarm_rate,missed_violations
feeder=33|pv_bin=0.6|load_bin=low_load,231,0.00014007490341907296,0.0001680372363784518,True,synthetic_time_block,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,198,0.9494949494949495,0.00033607447275695864,0.7777777777777778,1.0,0.875,0.010471204188481676,0
feeder=33|pv_bin=0.8|load_bin=high_load,264,0.0008267679158561087,0.0006635432756524021,True,synthetic_time_block,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,330,0.9636363636363636,0.0013270865513048643,0.9318181818181818,1.0,0.9647058823529412,0.010380622837370242,0
feeder=33|pv_bin=0.8|load_bin=low_load,165,0.00040859369329006935,0.000342192384695559,True,synthetic_time_block,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,198,0.8787878787878788,0.0006843847693911409,1.0,0.6666666666666666,0.8,0.0,1
feeder=69|pv_bin=0.2|load_bin=high_load,552,0.00010013209453720209,0.00012045389376686693,True,synthetic_time_block,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,690,0.9347826086956522,0.0002409077875338253,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.2|load_bin=low_load,828,7.127611191714276e-05,8.86634086410085e-05,True,synthetic_time_block,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,345,0.9739130434782609,0.00017732681728200168,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=high_load,345,0.0002204958592289718,0.0002232226831133864,True,synthetic_time_block,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,414,0.7971014492753623,0.0004464453662267393,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.4|load_bin=low_load,552,0.00012761538752054943,0.0001437219577650383,True,synthetic_time_block,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,414,0.9009661835748792,0.0002874439155300623,0.9761904761904762,1.0,0.9879518072289156,0.002680965147453083,0
feeder=69|pv_bin=0.6|load_bin=high_load,276,0.0002471993521263658,0.00024332458441047512,True,synthetic_time_block,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,276,0.8297101449275363,0.0004866491688209142,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.6|load_bin=low_load,828,0.000174864616878142,0.00018108935918810694,True,synthetic_time_block,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,759,0.8985507246376812,0.000362178718376253,1.0,1.0,1.0,0.0,0
feeder=69|pv_bin=0.8|load_bin=high_load,207,0.0005293239034578265,0.0004326810116196475,True,synthetic_time_block,7,VoltGuard topology-aware residual,topology_pv_loading_conditioned,759,0.9538866930171278,0.0008653620232393363,1.0,1.0,1.0,0.0,0
