method,variant,calibration_fraction,repeat,calibration_scenarios,calibration_bus_samples,global_q,families_total_test,families_observed_calib,empty_test_families,min_family_bus_samples,min_family_scenario_samples,median_family_scenario_samples,mae,rmse,max_abs_error,coverage,avg_width,precision,recall,f1,false_alarm_rate,missed_violations,scenario_precision,scenario_recall,scenario_f1,scenario_false_alarm_rate,missed_risky_scenarios,test_scenarios
Boosting point + global conformal,global,0.75,16,90,4554,0.0005206503793495481,1,1,0,4554,90,90.0,0.0002871706248397735,0.0004145545321376289,0.00587799314880133,0.8995098039215687,0.0010413007586991187,0.986021505376344,0.995656894679696,0.990815775256618,0.002500480861704174,4,0.9893617021276596,1.0,0.9946524064171123,0.037037037037037035,0,120
Boosting point + global conformal,global,0.75,17,90,4518,0.0005391506218640386,1,1,0,4518,90,90.0,0.0002871706248397735,0.0004145545321376289,0.00587799314880133,0.9055555555555556,0.0010783012437280773,0.9860365198711063,0.996742671009772,0.9913606911447084,0.002500480861704174,3,0.9893617021276596,1.0,0.9946524064171123,0.037037037037037035,0,120
Boosting point + global conformal,global,0.75,18,90,4626,0.0005330634221674103,1,1,0,4626,90,90.0,0.0002871706248397735,0.0004145545321376289,0.00587799314880133,0.9032679738562092,0.0010661268443348173,0.9860365198711063,0.996742671009772,0.9913606911447084,0.002500480861704174,3,0.9893617021276596,1.0,0.9946524064171123,0.037037037037037035,0,120
Boosting point + global conformal,global,0.75,19,90,4626,0.0005125390266042029,1,1,0,4626,90,90.0,0.0002871706248397735,0.0004145545321376289,0.00587799314880133,0.8955882352941177,0.0010250780532084143,0.9913419913419913,0.99457111834962,0.9929539295392954,0.0015387574533564147,5,0.9893617021276596,1.0,0.9946524064171123,0.037037037037037035,0,120
Boosting point + global conformal,global,1.0,0,120,6120,0.0005481856573718197,1,1,0,6120,120,120.0,0.0002871706248397735,0.0004145545321376289,0.00587799314880133,0.9084967320261438,0.0010963713147436247,0.9860365198711063,0.996742671009772,0.9913606911447084,0.002500480861704174,3,0.9893617021276596,1.0,0.9946524064171123,0.037037037037037035,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,0,12,648,0.0002845503807873126,16,11,5,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9629084967320262,0.0005165051183999062,0.9924487594390508,0.998914223669924,0.9956709956709957,0.0013464127716868628,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,1,12,720,0.00026053478364482555,16,7,9,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.954248366013072,0.0004933177407326472,0.9913885898815931,1.0,0.9956756756756757,0.0015387574533564147,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,2,12,540,0.0004442224615995944,16,5,11,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9955882352941177,0.0008437329777601599,0.9871382636655949,1.0,0.9935275080906149,0.002308136180034622,0,0.9893617021276596,1.0,0.9946524064171123,0.037037037037037035,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,3,12,684,0.00015886009823877864,16,8,8,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.8665032679738562,0.00030194292956956,0.9978308026030369,0.998914223669924,0.9983722192078134,0.00038468936333910367,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,4,12,612,0.00034310028546448825,16,9,7,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9735294117647059,0.0006030503538145299,0.989247311827957,0.998914223669924,0.9940572663425176,0.0019234468166955184,1,0.9893617021276596,1.0,0.9946524064171123,0.037037037037037035,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,5,12,612,0.0002415584507029864,16,7,9,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9390522875816993,0.0004815551704063547,0.9913885898815931,1.0,0.9956756756756757,0.0015387574533564147,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,6,12,648,0.00022483716568183615,16,11,5,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9217320261437908,0.00042244437856875486,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,7,12,576,0.0002422139539823431,16,9,7,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9424836601307189,0.00045628350377904147,0.9935205183585313,0.998914223669924,0.9962100703844071,0.001154068090017311,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,8,12,648,0.0003143057701856905,16,9,7,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.961437908496732,0.0005677064623054858,0.9924487594390508,0.998914223669924,0.9956709956709957,0.0013464127716868628,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,9,12,648,0.00014578881839861124,16,8,8,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.8462418300653595,0.0002732272476536622,0.998914223669924,0.998914223669924,0.998914223669924,0.00019234468166955183,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,10,12,468,0.0003409029144538154,16,9,7,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9743464052287582,0.0006321133563775085,0.9913793103448276,0.998914223669924,0.9951325040562466,0.0015387574533564147,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,11,12,612,0.00014546290585082158,16,8,8,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.8372549019607843,0.00027506206825768994,0.998914223669924,0.998914223669924,0.998914223669924,0.00019234468166955183,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,12,12,648,0.00023792354486632363,16,6,10,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9315359477124183,0.00044751952124042117,0.9935205183585313,0.998914223669924,0.9962100703844071,0.001154068090017311,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,13,12,612,0.0001218422481285961,16,8,8,33,1,1.5,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.7995098039215687,0.00023785000619845243,1.0,0.997828447339848,0.9989130434782608,0.0,2,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,14,12,612,0.0002470224665920412,16,8,8,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.943954248366013,0.0004721416959137764,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,15,12,540,0.0003339371101049548,16,9,7,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9800653594771241,0.0006200469515292367,0.9913793103448276,0.998914223669924,0.9951325040562466,0.0015387574533564147,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,16,12,540,0.00034321152897520246,16,8,8,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9738562091503268,0.0006183497075283103,0.9881847475832438,0.998914223669924,0.9935205183585313,0.0021157914983650702,1,0.9893617021276596,1.0,0.9946524064171123,0.037037037037037035,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,17,12,576,0.0002437022969378293,16,9,7,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9509803921568627,0.00047270149293590885,0.9935205183585313,0.998914223669924,0.9962100703844071,0.001154068090017311,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,18,12,612,0.00021322532602254316,16,11,5,33,1,1.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9148692810457516,0.00038910999414661497,0.9967497291440953,0.998914223669924,0.9978308026030369,0.0005770340450086555,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,19,12,576,0.0001921382109689168,16,8,8,33,1,1.5,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9104575163398693,0.00037168766311952646,0.9978308026030369,0.998914223669924,0.9983722192078134,0.00038468936333910367,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,0,30,1566,0.0002173221577966402,16,14,2,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9150326797385621,0.00040359719902242604,0.9978308026030369,0.998914223669924,0.9983722192078134,0.00038468936333910367,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,1,30,1458,0.0002492792565245618,16,14,2,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9305555555555556,0.0004225698224827475,0.9935205183585313,0.998914223669924,0.9962100703844071,0.001154068090017311,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,2,30,1530,0.00024942480182416077,16,14,2,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9406862745098039,0.0004491761335059695,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,3,30,1530,0.00034721982954818,16,14,2,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9769607843137255,0.0005973930604700065,0.9903225806451613,1.0,0.9951377633711507,0.0017311021350259665,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,4,30,1638,0.00019280496974695822,16,12,4,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.8998366013071896,0.00034874667108004666,1.0,0.998914223669924,0.9994568169473113,0.0,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,5,30,1602,0.0002448848377986878,16,13,3,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9263071895424837,0.0004394916402243941,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,6,30,1422,0.00024175887492019826,16,12,4,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9374183006535948,0.00044015166567227415,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,7,30,1530,0.00028240572957606493,16,14,2,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9637254901960784,0.0005007019614830419,0.9924568965517241,1.0,0.9962141698215251,0.0013464127716868628,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,8,30,1602,0.0001554583477531734,16,13,3,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.8699346405228758,0.0002979511162739549,1.0,0.998914223669924,0.9994568169473113,0.0,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,9,30,1566,0.00032147753769468557,16,12,4,66,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9735294117647059,0.0005632931812727049,0.9903225806451613,1.0,0.9951377633711507,0.0017311021350259665,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,10,30,1350,0.00022092471632607615,16,13,3,33,1,3.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9122549019607843,0.0003856796412081569,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,11,30,1566,0.00021954849384964566,16,12,4,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9235294117647059,0.00039379157075243587,0.9945945945945946,0.998914223669924,0.9967497291440953,0.0009617234083477592,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,12,30,1566,0.00027365235422138875,16,14,2,66,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9501633986928104,0.00047774365981151666,0.9924568965517241,1.0,0.9962141698215251,0.0013464127716868628,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,13,30,1530,0.0002331929761342282,16,15,1,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.930718954248366,0.0003972200261799042,0.9978308026030369,0.998914223669924,0.9983722192078134,0.00038468936333910367,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,14,30,1422,0.00021715199136444112,16,13,3,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9151960784313725,0.00040544928570278077,0.9978308026030369,0.998914223669924,0.9983722192078134,0.00038468936333910367,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,15,30,1458,0.0003027194820987187,16,15,1,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9673202614379085,0.0005263626845909609,0.9913885898815931,1.0,0.9956756756756757,0.0015387574533564147,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,16,30,1458,0.0002701108028834297,16,11,5,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9498366013071895,0.0004604844905258451,0.9935205183585313,0.998914223669924,0.9962100703844071,0.001154068090017311,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,17,30,1602,0.0002923233284113389,16,15,1,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9573529411764706,0.0005085554122952224,0.9924568965517241,1.0,0.9962141698215251,0.0013464127716868628,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,18,30,1494,0.0002256772501233991,16,12,4,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9222222222222223,0.0004163720405782708,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.25,19,30,1638,0.0002645046133194626,16,15,1,33,1,2.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9429738562091503,0.00043737907998755656,0.9945945945945946,0.998914223669924,0.9967497291440953,0.0009617234083477592,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,0,60,2844,0.00026231765309359833,16,15,1,69,1,4.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9501633986928104,0.0004481754658438215,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,1,60,3204,0.0002377158144219792,16,16,0,33,1,3.5,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9251633986928105,0.0003960248413284775,0.9935205183585313,0.998914223669924,0.9962100703844071,0.001154068090017311,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,2,60,2952,0.0002387737388021704,16,16,0,33,1,3.5,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9192810457516339,0.0003858669240236457,0.9967497291440953,0.998914223669924,0.9978308026030369,0.0005770340450086555,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,3,60,3132,0.0002796615605116519,16,16,0,33,1,3.5,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9529411764705882,0.0004772479373486072,0.9924487594390508,0.998914223669924,0.9956709956709957,0.0013464127716868628,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,4,60,3132,0.00024890110810160394,16,16,0,33,1,3.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9348039215686275,0.00043261281626070234,0.9967497291440953,0.998914223669924,0.9978308026030369,0.0005770340450086555,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,5,60,3096,0.00025309575203087665,16,16,0,33,1,3.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9351307189542484,0.0004286265872039161,0.9967497291440953,0.998914223669924,0.9978308026030369,0.0005770340450086555,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,6,60,2880,0.00027710807354363,16,16,0,66,1,3.5,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9529411764705882,0.00045360004807610356,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,7,60,3132,0.0002923235412614224,16,16,0,33,1,3.5,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9493464052287581,0.0004752308314246994,0.9935275080906149,1.0,0.9967532467532467,0.001154068090017311,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,8,60,3132,0.00021933032051680307,16,16,0,66,1,4.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9217320261437908,0.0004171851006388757,0.9967497291440953,0.998914223669924,0.9978308026030369,0.0005770340450086555,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,9,60,3132,0.00025995549187536366,16,16,0,33,1,4.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9390522875816993,0.0004324168057789044,0.9946004319654428,1.0,0.9972929074174337,0.0009617234083477592,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,10,60,3132,0.0002780332596186843,16,16,0,33,1,3.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9509803921568627,0.00046108598943692266,0.9945945945945946,0.998914223669924,0.9967497291440953,0.0009617234083477592,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,11,60,2988,0.000266985287635248,16,15,1,69,1,3.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9486928104575163,0.00044481523671101867,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,12,60,3276,0.0002906414361010312,16,15,1,66,2,4.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9513071895424836,0.000474706940971814,0.9935275080906149,1.0,0.9967532467532467,0.001154068090017311,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,13,60,3204,0.0002559904611128575,16,15,1,33,1,4.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9344771241830065,0.0004166558704490634,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,14,60,3096,0.0002222038652239158,16,16,0,33,1,3.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9238562091503268,0.0003858178867136801,0.9956756756756757,1.0,0.9978331527627302,0.0007693787266782073,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,15,60,3024,0.00030086713298023584,16,16,0,66,1,4.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9506535947712418,0.00043970003742429143,0.9935205183585313,0.998914223669924,0.9962100703844071,0.001154068090017311,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,16,60,3096,0.00024961803031847127,16,16,0,33,1,4.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.932843137254902,0.0004205511556659433,0.9935205183585313,0.998914223669924,0.9962100703844071,0.001154068090017311,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,17,60,3168,0.0002536995082071049,16,16,0,33,1,3.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9431372549019608,0.0004531035001994664,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,18,60,2916,0.000292334349865468,16,16,0,69,1,3.5,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9571895424836602,0.0004922132927142066,0.9935275080906149,1.0,0.9967532467532467,0.001154068090017311,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.5,19,60,2988,0.0002530186217154254,16,16,0,69,1,3.5,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.930718954248366,0.00042500141237788037,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,0,90,4590,0.00025856164539896364,16,16,0,99,3,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9349673202614379,0.0004229062245437763,0.9967497291440953,0.998914223669924,0.9978308026030369,0.0005770340450086555,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,1,90,4626,0.00028722287463192424,16,16,0,69,1,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9514705882352941,0.00047508707239042163,0.9946004319654428,1.0,0.9972929074174337,0.0009617234083477592,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,2,90,4626,0.00027391432031867896,16,16,0,132,2,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9462418300653594,0.0004566244800267619,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,3,90,4662,0.0002639035514584458,16,16,0,99,3,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9390522875816993,0.0004265051791343271,0.9945945945945946,0.998914223669924,0.9967497291440953,0.0009617234083477592,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,4,90,4554,0.0002446520787902425,16,16,0,69,1,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9351307189542484,0.0004160152308331274,0.9967497291440953,0.998914223669924,0.9978308026030369,0.0005770340450086555,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,5,90,4626,0.0002821351006639641,16,16,0,69,1,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9419934640522876,0.0004678231290629199,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,6,90,4518,0.0002912213397795537,16,16,0,132,3,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9514705882352941,0.00047834340838233,0.9946004319654428,1.0,0.9972929074174337,0.0009617234083477592,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,7,90,4698,0.0002715152631201595,16,16,0,132,4,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.936437908496732,0.0004288287570829583,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,8,90,4518,0.0002615028837415938,16,16,0,99,3,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9392156862745098,0.00043353114008218253,0.9967497291440953,0.998914223669924,0.9978308026030369,0.0005770340450086555,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,9,90,4590,0.0002786691605068462,16,16,0,69,1,5.5,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9535947712418301,0.0004798926378633522,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,10,90,4734,0.0002667536707369759,16,16,0,99,3,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9429738562091503,0.00044427386343915803,0.9946004319654428,1.0,0.9972929074174337,0.0009617234083477592,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,11,90,4482,0.00027864638776439504,16,16,0,132,3,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9393790849673203,0.0004435511107526436,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,12,90,4662,0.0002605439520947974,16,16,0,132,2,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9367647058823529,0.0004492292275557011,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,13,90,4662,0.00027584968111817114,16,16,0,99,3,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9428104575163399,0.00046138872610237297,0.9956709956709957,0.998914223669924,0.997289972899729,0.0007693787266782073,1,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,14,90,4662,0.0002677025786976269,16,16,0,132,2,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9390522875816993,0.00045404605591534196,0.9946004319654428,1.0,0.9972929074174337,0.0009617234083477592,0,1.0,1.0,1.0,0.0,0,120
VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.75,15,90,4662,0.00025464835093652686,16,16,0,99,2,5.0,6.772327532079156e-05,0.00011446658923916573,0.0008267977104926549,0.9344771241830065,0.0004217329955460316,0.9967497291440953,0.998914223669924,0.9978308026030369,0.0005770340450086555,1,1.0,1.0,1.0,0.0,0,120
