split_name,seed,method,conformal_variant,mae,rmse,max_abs_error,coverage,avg_width,precision,recall,f1,false_alarm_rate,missed_violations,scenario_precision,scenario_recall,scenario_f1,scenario_false_alarm_rate,missed_risky_scenarios,test_scenarios,global_q,calibration_samples,test_bus_rows
random_interpolation,7,LinDistFlow physical backbone + global quantile,global,0.000921602503118454,0.0013986906434149203,0.0066059391731750905,0.913562091503268,0.004738587941649286,0.979765708200213,0.998914223669924,0.989247311827957,0.0036545489517214847,1,0.9893617021276596,1.0,0.9946524064171123,0.037037037037037035,0,120,0.002369293970824655,6120,6120
random_interpolation,17,LinDistFlow physical backbone + global quantile,global,0.001022158326474475,0.0015353156714487282,0.006970351240984662,0.9042483660130719,0.0050112030820734675,0.9647188533627343,0.9988584474885844,0.981491867638811,0.006102212051868803,1,0.9680851063829787,1.0,0.9837837837837838,0.10344827586206896,0,120,0.0025056015410367003,6120,6120
random_interpolation,42,LinDistFlow physical backbone + global quantile,global,0.000997704744181128,0.00151081555006224,0.007212331053456422,0.931045751633987,0.0052552771464142835,0.9635922330097088,1.0,0.9814585908529048,0.005632745024408562,0,0.9893617021276596,1.0,0.9946524064171123,0.037037037037037035,0,120,0.002627638573207179,6120,6120
