split_name,method,variant,alpha,nominal_coverage,runs,test_scenarios_mean,test_scenarios_std,test_scenarios_ci95,risky_scenarios_mean,risky_scenarios_std,risky_scenarios_ci95,screened_safe_scenarios_mean,screened_safe_scenarios_std,screened_safe_scenarios_ci95,screened_safe_ratio_mean,screened_safe_ratio_std,screened_safe_ratio_ci95,ac_optimization_calls_avoided_mean,ac_optimization_calls_avoided_std,ac_optimization_calls_avoided_ci95,flagged_for_ac_optimization_mean,flagged_for_ac_optimization_std,flagged_for_ac_optimization_ci95,risky_scenario_recall_mean,risky_scenario_recall_std,risky_scenario_recall_ci95,post_screening_violation_miss_rate_mean,post_screening_violation_miss_rate_std,post_screening_violation_miss_rate_ci95,missed_risky_scenarios_mean,missed_risky_scenarios_std,missed_risky_scenarios_ci95,bus_violation_recall_mean,bus_violation_recall_std,bus_violation_recall_ci95,bus_false_alarm_rate_mean,bus_false_alarm_rate_std,bus_false_alarm_rate_ci95,missed_bus_violations_mean,missed_bus_violations_std,missed_bus_violations_ci95,mean_interval_width_mean,mean_interval_width_std,mean_interval_width_ci95,available_pv_mw_mean,available_pv_mw_std,available_pv_mw_ci95,accepted_pv_proxy_mw_mean,accepted_pv_proxy_mw_std,accepted_pv_proxy_mw_ci95,curtailed_pv_proxy_mw_mean,curtailed_pv_proxy_mw_std,curtailed_pv_proxy_mw_ci95,relieved_load_proxy_mw_mean,relieved_load_proxy_mw_std,relieved_load_proxy_mw_ci95,proxy_action_cost_mw_mean,proxy_action_cost_mw_std,proxy_action_cost_mw_ci95
pv_penetration_shift,Boosting point + global conformal,global,0.1,0.9,3,132.0,0.0,0.0,75.0,0.0,0.0,57.0,0.0,0.0,0.4318181818181818,0.0,0.0,57.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974210186976143,0.0011167316618754459,0.001263700838168879,0.0016249934476070661,0.00024021469282150445,0.00027182851442504575,1.3333333333333333,0.5773502691896257,0.6533333333333333,0.0012537894763990276,1.2187317940603e-05,1.3791248535665129e-05,405.82508248850473,6.961868572213853e-14,7.87809592069171e-14,405.82508248850473,6.961868572213853e-14,7.87809592069171e-14,0.0,0.0,0.0,31.38572755379886,0.0,0.0,31.38572755379886,0.0,0.0
pv_penetration_shift,VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,0.9,3,132.0,0.0,0.0,75.0,0.0,0.0,57.0,0.0,0.0,0.4318181818181818,0.0,0.0,57.0,0.0,0.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9980657640232108,0.0,0.0,0.0014677360171934791,9.079261978135328e-05,0.00010274152120354348,1.0,0.0,0.0,0.0008108498528748673,5.52917621832022e-06,6.25685190096635e-06,405.82508248850473,6.961868572213853e-14,7.87809592069171e-14,405.82508248850473,6.961868572213853e-14,7.87809592069171e-14,0.0,0.0,0.0,31.38572755379886,0.0,0.0,31.38572755379886,0.0,0.0
random_interpolation,Boosting point + global conformal,global,0.1,0.9,3,120.0,0.0,0.0,92.33333333333333,1.1547005383792517,1.3066666666666669,27.0,1.7320508075688772,1.96,0.225,0.01443375672974064,0.016333333333333328,27.0,1.7320508075688772,1.96,93.0,1.7320508075688772,1.96,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981138908848425,0.001188973367573169,0.0013454500239022235,0.002404016934518332,0.0012144968106687006,0.0013743325187162518,1.6666666666666667,1.1547005383792517,1.3066666666666669,0.00127404111927614,0.000154322993003654,0.00017463290624350442,222.51707650286934,27.1471830486408,30.719929544110713,222.51707650286934,27.1471830486408,30.719929544110713,0.0,0.0,0.0,36.36190776162709,0.6425491064523643,0.727112763172539,36.36190776162709,0.6425491064523643,0.727112763172539
random_interpolation,VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,0.9,3,120.0,0.0,0.0,92.33333333333333,1.1547005383792517,1.3066666666666669,27.333333333333332,1.5275252316519465,1.7285575232288657,0.22777777777777777,0.012729376930432886,0.014404646026907213,27.333333333333332,1.5275252316519465,1.7285575232288657,92.66666666666667,1.5275252316519468,1.728557523228866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996380745566413,0.0006268732564491053,0.0007093738689829897,0.0017071325111211652,0.0010003126909679937,0.0011319603707521733,0.3333333333333333,0.5773502691896258,0.6533333333333334,0.0005117976565449647,4.929957382788487e-05,5.578771955210779e-05,222.51707650286934,27.1471830486408,30.719929544110713,222.51707650286934,27.1471830486408,30.719929544110713,0.0,0.0,0.0,36.25953638338125,0.8157965410609858,0.9231606910676304,36.25953638338125,0.8157965410609858,0.9231606910676304
synthetic_time_block,Boosting point + global conformal,global,0.1,0.9,3,120.0,0.0,0.0,101.0,0.0,0.0,17.0,0.0,0.0,0.14166666666666666,0.0,0.0,17.0,0.0,0.0,103.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975490196078431,0.0006064603667958233,0.0006862745098039192,0.0036764705882352945,0.00019349845201238397,0.00021896411137996651,2.3333333333333335,0.5773502691896258,0.6533333333333334,0.0010886187109513407,1.5302984968992226e-05,1.731695768285482e-05,238.91598355171416,0.0,0.0,238.91598355171416,0.0,0.0,0.0,0.0,0.0,41.87255745149765,0.0,0.0,41.87255745149765,0.0,0.0
synthetic_time_block,VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,0.9,3,120.0,0.0,0.0,101.0,0.0,0.0,17.0,0.0,0.0,0.14166666666666666,0.0,0.0,17.0,0.0,0.0,103.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989495798319328,0.0,0.0,0.0025799793601651183,0.00011171638335712576,0.00012641898864809085,1.0,0.0,0.0,0.000545610509274097,3.919406634744025e-06,4.435226132240813e-06,238.91598355171416,0.0,0.0,238.91598355171416,0.0,0.0,0.0,0.0,0.0,41.87255745149765,0.0,0.0,41.87255745149765,0.0,0.0
topology_heldout_33_to_69,Boosting point + global conformal,global,0.1,0.9,3,180.0,0.0,0.0,164.33333333333334,1.5275252316519468,1.728557523228866,15.666666666666666,1.5275252316519468,1.728557523228866,0.08703703703703704,0.008486251286955258,0.009603097351271475,15.666666666666666,1.5275252316519468,1.728557523228866,164.33333333333334,1.5275252316519468,1.728557523228866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.002003585862580653,0.00022729803020968715,0.0002572119346985558,0.0,0.0,0.0,0.0028036785531520138,5.439030849508069e-05,6.15484281318456e-05,338.25773305791046,10.662198629100555,12.06541356738235,338.25773305791046,10.662198629100555,12.06541356738235,0.0,0.0,0.0,64.02300050387844,0.95308599215043,1.0785183300926682,64.02300050387844,0.95308599215043,1.0785183300926682
topology_heldout_33_to_69,VoltGuard topology-aware residual,topology_pv_loading_conditioned,0.1,0.9,3,180.0,0.0,0.0,164.33333333333334,1.5275252316519468,1.728557523228866,15.666666666666666,1.5275252316519468,1.728557523228866,0.08703703703703704,0.008486251286955258,0.009603097351271475,15.666666666666666,1.5275252316519468,1.728557523228866,164.33333333333334,1.5275252316519468,1.728557523228866,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0007178163218295649,0.0003239906469835974,0.00036662993101176593,0.0,0.0,0.0,0.0020277548576372157,4.5559676892233666e-05,5.1555627767130024e-05,338.25773305791046,10.662198629100555,12.06541356738235,338.25773305791046,10.662198629100555,12.06541356738235,0.0,0.0,0.0,64.02300050387844,0.95308599215043,1.0785183300926682,64.02300050387844,0.95308599215043,1.0785183300926682
