feeder,scenario_id,load_relief,pv_curtail,predicted_risk_buses,predicted_interval_severity,predicted_mean_width,ldf_point_severity
33,178,0.1,0.0,0,0.0,0.0005968840775811868,0.0
33,178,0.1,0.1,0,0.0,0.0005274910307726768,0.0
33,178,0.1,0.2,0,0.0,0.0005274910307726768,0.0
33,178,0.2,0.0,0,0.0,0.0005968840775811868,0.0
33,178,0.2,0.1,0,0.0,0.0005274910307726768,0.0
33,178,0.2,0.2,0,0.0,0.0005274910307726768,0.0
33,180,0.0,0.0,5,0.004840260596794654,0.00040027599572001193,0.0034764888261963334
33,180,0.0,0.1,8,0.006088087254295327,0.0005274910307726566,0.004624432400934575
33,180,0.0,0.2,9,0.007285537091657801,0.0005274910307726566,0.005773771587695875
33,180,0.1,0.0,0,0.0,0.00040027599572001193,0.0
33,180,0.1,0.1,0,0.0,0.0005274910307726566,0.0
33,180,0.1,0.2,1,0.0003170738428327491,0.0005274910307726566,0.0
33,180,0.2,0.0,0,0.0,0.0004002759957200086,0.0
33,180,0.2,0.1,0,0.0,0.0005274910307726532,0.0
33,180,0.2,0.2,0,0.0,0.0005274910307726532,0.0
33,199,0.0,0.0,15,0.019637799932825106,0.0007026593885042232,0.017024934743502973
33,199,0.0,0.1,16,0.022216565820334933,0.0005274910307726566,0.01965239802545271
33,199,0.0,0.2,16,0.024889532099904743,0.0005274910307726566,0.02228730276598223
33,199,0.1,0.0,9,0.009655814452039113,0.0007026593885042232,0.007506479045132797
33,199,0.1,0.1,11,0.012295419684612563,0.0005274910307726566,0.010107333175043753
33,199,0.1,0.2,14,0.01494959348308067,0.0005274910307726566,0.012715404340413738
33,199,0.2,0.0,0,0.0,0.00036177907957557823,0.0
33,199,0.2,0.1,3,0.002242195699536542,0.0005274910307726566,0.0006582334043938598
33,199,0.2,0.2,4,0.004884076241173485,0.0005274910307726566,0.0032402744559253405
33,200,0.0,0.0,21,0.05149991527272413,0.0006887679490457066,0.047100480160550795
33,200,0.0,0.1,21,0.0533192694309409,0.0005274910307726566,0.04899935323855231
33,200,0.0,0.2,21,0.05522215287474708,0.0005274910307726566,0.05090223668235849
33,200,0.1,0.0,21,0.03861523321142901,0.0006887679490457066,0.035051823273340554
33,200,0.1,0.1,21,0.0404523337836854,0.0005274910307726566,0.03692563904483803
33,200,0.1,0.2,21,0.042425511311046216,0.0005274910307726566,0.038803308186472596
33,200,0.2,0.0,17,0.0258243941539974,0.0006887679490457066,0.023159782236135018
33,200,0.2,0.1,17,0.027715743108889024,0.0005274910307726566,0.025009507182475077
33,200,0.2,0.2,19,0.0296210338754761,0.0005274910307726566,0.026862938485813892
33,201,0.0,0.0,0,0.0,0.00040027599572001193,0.0
33,201,0.0,0.1,0,0.0,0.0005274910307726566,0.0
33,201,0.0,0.2,0,0.0,0.0005274910307726566,0.0
33,201,0.1,0.0,0,0.0,0.0004002759957200086,0.0
33,201,0.1,0.1,0,0.0,0.0005274910307726532,0.0
33,201,0.1,0.2,0,0.0,0.0005274910307726532,0.0
33,201,0.2,0.0,0,0.0,0.0004002759957200086,0.0
33,201,0.2,0.1,0,0.0,0.0005274910307726532,0.0
33,201,0.2,0.2,0,0.0,0.0005274910307726532,0.0
33,206,0.0,0.0,16,0.01754714852416739,0.0007579145766942775,0.015224763650773188
33,206,0.0,0.1,16,0.019663806223123914,0.0005274910307726566,0.01738422388041927
33,206,0.0,0.2,17,0.021926489525519233,0.0005274910307726566,0.019548695931644655
33,206,0.1,0.0,13,0.008014496980592756,0.00040027599572001193,0.00635980115978374
33,206,0.1,0.1,14,0.010307807426400584,0.0005274910307726566,0.008498928177679832
33,206,0.1,0.2,14,0.012573118810044193,0.0005274910307726566,0.010642926455571522
33,206,0.2,0.0,0,0.0,0.00040027599572001193,0.0
33,206,0.2,0.1,7,0.0010810084154971866,0.0005274910307726566,0.0
33,206,0.2,0.2,10,0.003236181653866188,0.0005274910307726566,0.0018208006956689227
33,213,0.0,0.0,0,0.0,0.00036177907957557823,0.0
33,213,0.0,0.1,0,0.0,0.0005274910307726566,0.0
33,213,0.0,0.2,0,0.0,0.0005274910307726566,0.0
33,213,0.1,0.0,0,0.0,0.00036177907957557487,0.0
33,213,0.1,0.1,0,0.0,0.0005274910307726532,0.0
33,213,0.1,0.2,0,0.0,0.0005274910307726532,0.0
33,213,0.2,0.0,0,0.0,0.00036177907957557487,0.0
33,213,0.2,0.1,0,0.0,0.0005274910307726532,0.0
33,213,0.2,0.2,0,0.0,0.0005274910307726532,0.0
33,215,0.0,0.0,4,0.0062856446304937474,0.00040027599572001193,0.004768094585661076
33,215,0.0,0.1,5,0.007980732089026055,0.0005274910307726566,0.0063547043519772695
33,215,0.0,0.2,5,0.009603127979127324,0.0005274910307726566,0.007943986281034987
33,215,0.1,0.0,0,0.0,0.00040027599572001193,0.0
33,215,0.1,0.1,2,0.000558150934321433,0.0005274910307726566,0.0
33,215,0.1,0.2,3,0.0021733601684533754,0.0005274910307726566,0.0007265365041945193
33,215,0.2,0.0,0,0.0,0.00040027599572001193,0.0
33,215,0.2,0.1,0,0.0,0.0005274910307726566,0.0
33,215,0.2,0.2,0,0.0,0.0005274910307726566,0.0
33,221,0.0,0.0,0,0.0,0.0007851903743807398,0.0
33,221,0.0,0.1,0,0.0,0.0005274910307726566,0.0
33,221,0.0,0.2,3,0.0029265037697179253,0.0005274910307726566,0.0011826539627021182
33,221,0.1,0.0,0,0.0,0.0005968840775811868,0.0
33,221,0.1,0.1,0,0.0,0.0005274910307726566,0.0
33,221,0.1,0.2,0,0.0,0.0005274910307726566,0.0
33,221,0.2,0.0,0,0.0,0.0005968840775811868,0.0
33,221,0.2,0.1,0,0.0,0.0005274910307726566,0.0
33,221,0.2,0.2,0,0.0,0.0005274910307726566,0.0
33,233,0.0,0.0,3,0.001986296893040529,0.0002837756508875522,0.0008771851214716131
33,233,0.0,0.1,7,0.0029756828470456353,0.0005274910307726566,0.0017066648694840092
33,233,0.0,0.2,7,0.00382373971702199,0.0005274910307726566,0.00253687080553211
33,233,0.1,0.0,0,0.0,0.00028377565088755555,0.0
33,233,0.1,0.1,0,0.0,0.0005274910307726532,0.0
33,233,0.1,0.2,0,0.0,0.0005274910307726532,0.0
33,233,0.2,0.0,0,0.0,0.00028377565088755555,0.0
33,233,0.2,0.1,0,0.0,0.0005274910307726532,0.0
33,233,0.2,0.2,0,0.0,0.0005274910307726532,0.0
33,235,0.0,0.0,0,0.0,0.00036177907957557823,0.0
33,235,0.0,0.1,2,0.0019809935915194865,0.0005274910307726566,0.00045236170519968866
33,235,0.0,0.2,7,0.005202978854104812,0.0005274910307726566,0.0035762648703875355
33,235,0.1,0.0,0,0.0,0.00036177907957557487,0.0
33,235,0.1,0.1,0,0.0,0.0005274910307726532,0.0
33,235,0.1,0.2,0,0.0,0.0005274910307726566,0.0
33,235,0.2,0.0,0,0.0,0.00036177907957557823,0.0
33,235,0.2,0.1,0,0.0,0.0005274910307726566,0.0
33,235,0.2,0.2,0,0.0,0.0005274910307726566,0.0
33,236,0.0,0.0,15,0.023153969275587438,0.0007579145766942775,0.020479996287333546
33,236,0.0,0.1,16,0.025471585190815826,0.0005274910307726566,0.02276088981961799
33,236,0.0,0.2,17,0.027955469937793964,0.0005274910307726566,0.025047407920698816
33,236,0.1,0.0,5,0.013073803968031927,0.0007579145766942775,0.01093569792815352
33,236,0.1,0.1,6,0.015284111036651615,0.0005274910307726566,0.013193353155628085
33,236,0.1,0.2,12,0.017710837131590385,0.0005274910307726566,0.015456462374327185
33,236,0.2,0.0,3,0.0030454899612779585,0.0004002759957200086,0.0014874331094114623
33,236,0.2,0.1,4,0.005385940598188088,0.0005274910307726566,0.0037225461338070698
33,236,0.2,0.2,5,0.00771970935748556,0.0005274910307726566,0.005962951022791652
33,238,0.0,0.0,0,0.0,0.0002837756508875522,0.0
33,238,0.0,0.1,0,0.0,0.0005274910307726566,0.0
33,238,0.0,0.2,0,0.0,0.0005274910307726566,0.0
33,238,0.1,0.0,0,0.0,0.00028377565088755555,0.0
33,238,0.1,0.1,0,0.0,0.0005274910307726532,0.0
33,238,0.1,0.2,0,0.0,0.0005274910307726532,0.0
33,238,0.2,0.0,0,0.0,0.00028377565088755555,0.0
33,238,0.2,0.1,0,0.0,0.0005274910307726532,0.0
33,238,0.2,0.2,0,0.0,0.0005274910307726532,0.0
33,240,0.0,0.0,13,0.01265031961576879,0.0002837756508875522,0.01085099173582782
33,240,0.0,0.1,14,0.01379138642563027,0.0005274910307726566,0.011816770718309666
33,240,0.0,0.2,15,0.01478305697213389,0.0005274910307726566,0.012783544912242317
33,240,0.1,0.0,8,0.004983480757306369,0.0002837756508875522,0.003631223164363706
33,240,0.1,0.1,9,0.006090060873612413,0.0005274910307726566,0.004589626801556279
33,240,0.1,0.2,11,0.007083994613753752,0.0005274910307726566,0.005549003000651864
33,240,0.2,0.0,0,0.0,0.0002837756508875522,0.0
33,240,0.2,0.1,0,0.0,0.0005274910307726566,0.0
33,240,0.2,0.2,0,0.0,0.0005274910307726566,0.0
33,243,0.0,0.0,16,0.023251040667775724,0.0007579145766942775,0.020696006797229938
33,243,0.0,0.1,17,0.025020532658760253,0.0005274910307726566,0.022531708114191806
33,243,0.0,0.2,17,0.026914592792699032,0.0005274910307726566,0.024371049974913794
33,243,0.1,0.0,14,0.013529768629929162,0.00040027599572001193,0.011568436201452315
33,243,0.1,0.1,15,0.015464544018119808,0.0005274910307726566,0.01338624790986942
33,243,0.1,0.2,16,0.017308041085772108,0.0005274910307726566,0.015207594556247206
33,243,0.2,0.0,7,0.003888799107920504,0.0004002759957200086,0.0025287930052112495
33,243,0.2,0.1,10,0.005815748100732265,0.0005274910307726532,0.004329228137441965
33,243,0.2,0.2,11,0.007695343867997972,0.0005274910307726532,0.006133097610637073
33,244,0.0,0.0,18,0.027699884626617433,0.0006887679490457066,0.02483485593928525
33,244,0.0,0.1,19,0.029293219663406367,0.0005274910307726566,0.02642978609364599
33,244,0.0,0.2,20,0.03094377470635512,0.0005274910307726566,0.028027475330650642
33,244,0.1,0.0,16,0.017798459060283434,0.0006887679490457066,0.015502224092400985
33,244,0.1,0.1,16,0.0193034454347355,0.0005274910307726566,0.01708119892115223
33,244,0.1,0.2,16,0.020939291136165328,0.0005274910307726566,0.01866285071595042
33,244,0.2,0.0,11,0.007792330019300242,0.0002837756508875522,0.006261878184622871
33,244,0.2,0.1,11,0.009508474288791202,0.0005274910307726566,0.007825367143775686
33,244,0.2,0.2,12,0.011141741470846234,0.0005274910307726566,0.00939145494637017
33,260,0.0,0.0,0,0.0,0.00036177907957557823,0.0
33,260,0.0,0.1,0,0.0,0.0005274910307726566,0.0
33,260,0.0,0.2,0,0.0,0.0005274910307726566,0.0
33,260,0.1,0.0,0,0.0,0.00036177907957557823,0.0
33,260,0.1,0.1,0,0.0,0.0005274910307726566,0.0
33,260,0.1,0.2,0,0.0,0.0005274910307726566,0.0
33,260,0.2,0.0,0,0.0,0.00036177907957557487,0.0
33,260,0.2,0.1,0,0.0,0.0005274910307726566,0.0
33,260,0.2,0.2,0,0.0,0.0005274910307726566,0.0
33,264,0.0,0.0,3,0.002238800341859637,0.00036177907957557823,0.0008737419483381137
33,264,0.0,0.1,3,0.004141237089691052,0.0005274910307726566,0.002655478712768611
33,264,0.0,0.2,4,0.006007908065169043,0.0005274910307726566,0.004440572833881773
33,264,0.1,0.0,0,0.0,0.00036177907957557823,0.0
33,264,0.1,0.1,0,0.0,0.0005274910307726566,0.0
33,264,0.1,0.2,0,0.0,0.0005274910307726566,0.0
33,264,0.2,0.0,0,0.0,0.00036177907957557487,0.0
33,264,0.2,0.1,0,0.0,0.0005274910307726566,0.0
33,264,0.2,0.2,0,0.0,0.0005274910307726566,0.0
33,285,0.0,0.0,15,0.022003284509214516,0.0007026593885042232,0.018845708358276148
33,285,0.0,0.1,16,0.026043372895230954,0.0005274910307726566,0.022832847100689446
33,285,0.0,0.2,18,0.030406560277808636,0.0005274910307726566,0.026837206128828672
33,285,0.1,0.0,7,0.010256231027201634,0.0007026593885042232,0.007793616671003756
33,285,0.1,0.1,12,0.014201242528038782,0.0005274910307726566,0.01173378865136554
33,285,0.1,0.2,14,0.01832512467626002,0.0005274910307726566,0.015690576986867044
33,285,0.2,0.0,0,0.0,0.0007026593885042232,0.0
33,285,0.2,0.1,4,0.0027714048170093264,0.0005274910307726566,0.0007644985033337104
33,285,0.2,0.2,7,0.006710717962488899,0.0005274910307726566,0.004675372226957908
33,289,0.0,0.0,0,0.0,0.00040027599572001193,0.0
33,289,0.0,0.1,0,0.0,0.0005274910307726566,0.0
33,289,0.0,0.2,1,0.00016101432839910057,0.0005274910307726566,0.0
33,289,0.1,0.0,0,0.0,0.00040027599572001193,0.0
33,289,0.1,0.1,0,0.0,0.0005274910307726566,0.0
33,289,0.1,0.2,0,0.0,0.0005274910307726566,0.0
33,289,0.2,0.0,0,0.0,0.0004002759957200086,0.0
33,289,0.2,0.1,0,0.0,0.0005274910307726532,0.0
33,289,0.2,0.2,0,0.0,0.0005274910307726532,0.0
33,292,0.0,0.0,0,0.0,0.00036177907957557487,0.0
33,292,0.0,0.1,0,0.0,0.0005274910307726566,0.0
33,292,0.0,0.2,0,0.0,0.0005274910307726566,0.0
33,292,0.1,0.0,0,0.0,0.00036177907957557487,0.0
33,292,0.1,0.1,0,0.0,0.0005274910307726532,0.0
33,292,0.1,0.2,0,0.0,0.0005274910307726532,0.0
33,292,0.2,0.0,0,0.0,0.00036177907957557487,0.0
33,292,0.2,0.1,0,0.0,0.0005274910307726566,0.0
33,292,0.2,0.2,0,0.0,0.0005274910307726532,0.0
69,4,0.0,0.0,0,0.0,0.00039963789041676305,0.0
69,4,0.0,0.1,0,0.0,0.0005274910307726709,0.0
69,4,0.0,0.2,2,0.000698819610927548,0.0005274910307726806,0.0
69,4,0.1,0.0,0,0.0,0.0003996378904167566,0.0
69,4,0.1,0.1,0,0.0,0.0005274910307726774,0.0
69,4,0.1,0.2,0,0.0,0.0005274910307726774,0.0
69,4,0.2,0.0,0,0.0,0.00039963789041676625,0.0
69,4,0.2,0.1,0,0.0,0.0005274910307726789,0.0
69,4,0.2,0.2,0,0.0,0.0005274910307726709,0.0
69,5,0.0,0.0,8,0.026901970389187402,0.0006834605149421627,0.023455708776839335
69,5,0.0,0.1,9,0.02816739465728113,0.0005274910307726742,0.024726675657765096
69,5,0.0,0.2,9,0.029485187373419763,0.0005274910307726725,0.02599939075754254
69,5,0.1,0.0,8,0.01702546191036136,0.00022175427998893937,0.01459127110267755
69,5,0.1,0.1,8,0.018465751231244498,0.0005274910307726758,0.01585017730644167
69,5,0.1,0.2,8,0.019798246782076978,0.0005274910307726758,0.01711078236507202
69,5,0.2,0.0,6,0.007705132466709785,0.0002217542799889442,0.005810052692584722
69,5,0.2,0.1,6,0.009183798624842643,0.0005274910307726742,0.007057235174116605
69,5,0.2,0.2,6,0.010460875036356065,0.0005274910307726806,0.00830606942670431
69,16,0.0,0.0,0,0.0,0.0004895305498227096,0.0
69,16,0.0,0.1,0,0.0,0.0005274910307726999,0.0
69,16,0.0,0.2,0,0.0,0.0005274910307726918,0.0
69,16,0.1,0.0,0,0.0,0.0004895305498227064,0.0
69,16,0.1,0.1,0,0.0,0.0005274910307726983,0.0
69,16,0.1,0.2,0,0.0,0.0005274910307726935,0.0
69,16,0.2,0.0,0,0.0,0.0004895305498227112,0.0
69,16,0.2,0.1,0,0.0,0.0005274910307727031,0.0
69,16,0.2,0.2,0,0.0,0.0005274910307726918,0.0
69,17,0.0,0.0,6,0.008609694251795141,0.0001712803888751566,0.006923124185292062
69,17,0.0,0.1,6,0.008962292574091868,0.0005274910307726709,0.007090833806129182
69,17,0.0,0.2,6,0.009141647903386674,0.0005274910307726709,0.007258573261782031
69,17,0.1,0.0,5,0.002399868737503752,0.000171280388875155,0.0009104929824601538
69,17,0.1,0.1,5,0.002748524253118445,0.0005274910307726693,0.0010771399493070266
69,17,0.1,0.2,5,0.0029175801418201974,0.0005274910307726693,0.0012438161873318254
69,17,0.2,0.0,0,0.0,0.000171280388875155,0.0
69,17,0.2,0.1,0,0.0,0.0005274910307726806,0.0
69,17,0.2,0.2,0,0.0,0.0005274910307726709,0.0
69,20,0.0,0.0,9,0.03648128212739521,0.0006834605149421611,0.03223646554514503
69,20,0.0,0.1,9,0.037882229762474906,0.0005274910307726742,0.03358443703264491
69,20,0.0,0.2,9,0.039293596195259184,0.0005274910307726758,0.03493439419761746
69,20,0.1,0.0,8,0.025792759433331147,0.0006834605149421611,0.022350639635937752
69,20,0.1,0.1,8,0.027095778340398224,0.0005274910307726774,0.02368422519231561
69,20,0.1,0.2,9,0.028498653007446806,0.0005274910307726774,0.025019733436832836
69,20,0.2,0.0,8,0.014875442782577797,0.00022175427998893937,0.012569060467577442
69,20,0.2,0.1,8,0.01640305207226722,0.0005274910307726758,0.013888711067777337
69,20,0.2,0.2,8,0.017780237022471668,0.0005274910307726758,0.015210224627989488
69,22,0.0,0.0,8,0.01632672847912553,0.00017128038887515178,0.01408598524255833
69,22,0.0,0.1,8,0.016911890908727134,0.0005274910307726613,0.01448138241332686
69,22,0.0,0.2,8,0.01732128321479154,0.0005274910307726661,0.014876946769481703
69,22,0.1,0.0,6,0.008835773488631293,0.0001712803888751534,0.007088817604984365
69,22,0.1,0.1,6,0.009422518422227522,0.0005274910307726613,0.007481279380906147
69,22,0.1,0.2,6,0.009824645839611734,0.0005274910307726613,0.007873904644744356
69,22,0.2,0.0,5,0.0016225967337795133,0.00017128038887515178,0.00014319355402836464
69,22,0.2,0.1,5,0.0021986938141591583,0.0005274910307726661,0.000532784355548821
69,22,0.2,0.2,5,0.0025897190145552917,0.0005274910307726645,0.0009225350818226064
69,27,0.0,0.0,8,0.016538509268577917,0.0001712803888751566,0.014287639389856333
69,27,0.0,0.1,8,0.0171587634333773,0.0005274910307726709,0.014717502800699167
69,27,0.0,0.2,8,0.017607763520669617,0.0005274910307726725,0.015147563871114156
69,27,0.1,0.0,6,0.009003622470938999,0.0001712803888751534,0.007234847987053539
69,27,0.1,0.1,6,0.009622049089991425,0.0005274910307726725,0.00766149414409123
69,27,0.1,0.2,6,0.010052062420938257,0.0005274910307726725,0.008088333553777916
69,27,0.2,0.0,3,0.0017152553497997713,0.000171280388875155,0.0002344279237215252
69,27,0.2,0.1,5,0.002324507899347017,0.0005274910307726742,0.0006579279995364562
69,27,0.2,0.2,5,0.0027530013862466785,0.0005274910307726725,0.00108161708243526
69,28,0.0,0.0,8,0.02998721266929083,0.0008051773512813767,0.02601378807690924
69,28,0.0,0.1,9,0.031052784406477185,0.000527491030772708,0.02719061976008952
69,28,0.0,0.2,9,0.03221191222478226,0.0005274910307727111,0.028368954139698754
69,28,0.1,0.0,8,0.01970593501665363,0.0003996378904167534,0.01696793441661415
69,28,0.1,0.1,8,0.021068695302804308,0.0005274910307727224,0.018133342241721473
69,28,0.1,0.2,8,0.02232483538568819,0.000527491030772708,0.019300209371265864
69,28,0.2,0.0,6,0.010254832072225772,0.000399637890416755,0.008008943253909662
69,28,0.2,0.1,6,0.011469960315199645,0.0005274910307727626,0.00916325357456349
69,28,0.2,0.2,7,0.012667935822805343,0.000527491030772716,0.010318981856509923
69,34,0.0,0.0,0,0.0,0.0003996378904167566,0.0
69,34,0.0,0.1,0,0.0,0.0005274910307726789,0.0
69,34,0.0,0.2,0,0.0,0.0005274910307726838,0.0
69,34,0.1,0.0,0,0.0,0.0003996378904167534,0.0
69,34,0.1,0.1,0,0.0,0.0005274910307727208,0.0
69,34,0.1,0.2,0,0.0,0.0005274910307726774,0.0
69,34,0.2,0.0,0,0.0,0.000399637890416755,0.0
69,34,0.2,0.1,0,0.0,0.0005274910307727304,0.0
69,34,0.2,0.2,0,0.0,0.0005274910307727192,0.0
69,38,0.0,0.0,6,0.007903850313131788,0.0004895305498227128,0.005845961621155471
69,38,0.0,0.1,6,0.00889134547605841,0.0005274910307726822,0.006800279161546241
69,38,0.0,0.2,6,0.00983340920679876,0.0005274910307726789,0.007755563246779396
69,38,0.1,0.0,2,0.0008209887926292625,0.0004895305498227192,0.0
69,38,0.1,0.1,3,0.0018511930400663124,0.0005274910307726774,0.00011360501985691052
69,38,0.1,0.2,5,0.002818631158128526,0.0005274910307726822,0.001062157688382137
69,38,0.2,0.0,0,0.0,0.0004895305498227177,0.0
69,38,0.2,0.1,0,0.0,0.0005274910307726789,0.0
69,38,0.2,0.2,0,0.0,0.0005274910307726789,0.0
69,40,0.0,0.0,6,0.008573635830646742,0.0004895305498227112,0.0064227324666252805
69,40,0.0,0.1,6,0.009991252732932998,0.0005274910307726902,0.0077720344693271715
69,40,0.0,0.2,6,0.0113775954759473,0.0005274910307726806,0.009123271490684814
69,40,0.1,0.0,2,0.0009915858345024287,0.0004895305498227128,0.0
69,40,0.1,0.1,5,0.0024259207554906403,0.0005274910307726902,0.0006295486875659284
69,40,0.1,0.2,5,0.0037940980551649517,0.0005274910307726886,0.001970605388474267
69,40,0.2,0.0,0,0.0,0.0004895305498227112,0.0
69,40,0.2,0.1,0,0.0,0.0005274910307726999,0.0
69,40,0.2,0.2,0,0.0,0.0005274910307726902,0.0
69,42,0.0,0.0,8,0.02044840970856221,0.0001712803888751566,0.01797820898052127
69,42,0.0,0.1,8,0.020905053788571437,0.0005274910307726661,0.018235470551153043
69,42,0.0,0.2,8,0.021169688354373828,0.0005274910307726661,0.01849280317170643
69,42,0.1,0.0,7,0.012629850254597952,0.000171280388875155,0.010703647596901011
69,42,0.1,0.1,7,0.013080675312328816,0.0005274910307726742,0.010958916212053582
69,42,0.1,0.2,7,0.013358861601568073,0.0005274910307726645,0.011214254238212651
69,42,0.2,0.0,5,0.005002790744391361,0.000171280388875155,0.0034849941282616426
69,42,0.2,0.1,5,0.005446674851588118,0.0005274910307726758,0.0037383153988261864
69,42,0.2,0.2,5,0.0057142024517036205,0.0005274910307726742,0.00399170450353592
69,50,0.0,0.0,5,0.0011374354555148125,0.0004895305498227128,0.0
69,50,0.0,0.1,5,0.003391394645510082,0.0005274910307726709,0.0014582087529979582
69,50,0.0,0.2,6,0.0056916173863216235,0.0005274910307726678,0.0036232345605974325
69,50,0.1,0.0,0,0.0,0.0004895305498227128,0.0
69,50,0.1,0.1,0,0.0,0.0005274910307726742,0.0
69,50,0.1,0.2,0,0.0,0.0005274910307726742,0.0
69,50,0.2,0.0,0,0.0,0.0004895305498227161,0.0
69,50,0.2,0.1,0,0.0,0.0005274910307726678,0.0
69,50,0.2,0.2,0,0.0,0.0005274910307726725,0.0
69,73,0.0,0.0,8,0.021442887972610736,0.0004895305498227064,0.018269274057878482
69,73,0.0,0.1,8,0.02285812011255861,0.0005274910307726967,0.019609153237652666
69,73,0.0,0.2,8,0.024195720712329005,0.0005274910307726935,0.020950964795892535
69,73,0.1,0.0,7,0.012276029316586556,0.0004895305498227112,0.009890990882629236
69,73,0.1,0.1,7,0.013642280058648648,0.0005274910307726967,0.011218912047025964
69,73,0.1,0.2,7,0.015055818035315194,0.0005274910307726871,0.012548714240204095
69,73,0.2,0.0,5,0.0034959765595818926,0.0004895305498227096,0.0015867185753584145
69,73,0.2,0.1,5,0.004882742619888414,0.0005274910307726951,0.0029029962790605435
69,73,0.2,0.2,5,0.006253387992044335,0.0005274910307726902,0.0042211058964647385
69,84,0.0,0.0,8,0.023607466939195798,0.0001712803888751534,0.02089780371765415
69,84,0.0,0.1,8,0.02420944905712996,0.0005274910307726613,0.021307175985310955
69,84,0.0,0.2,8,0.02464328685312034,0.0005274910307726596,0.021716728785831307
69,84,0.1,0.0,8,0.01532926027652215,0.00017128038887515178,0.01316045568981683
69,84,0.1,0.1,8,0.015924823301906255,0.0005274910307726613,0.013566445484245349
69,84,0.1,0.2,8,0.016355157006882837,0.0005274910307726645,0.013972611371488641
69,84,0.2,0.0,6,0.0071562647449539,0.0001712803888751534,0.0054864890167298785
69,84,0.2,0.1,6,0.007742443559525802,0.0005274910307726613,0.005889178819751262
69,84,0.2,0.2,6,0.00815650065925888,0.0005274910307726645,0.0062920404545995234
69,88,0.0,0.0,5,0.006563139311785426,0.000171280388875155,0.004979166484608721
69,88,0.0,0.1,6,0.006894235523923764,0.0005274910307726774,0.005129864996179734
69,88,0.0,0.2,6,0.007047831619621636,0.0005274910307726742,0.005280587546677373
69,88,0.1,0.0,2,0.0006357686257452144,0.00017128038887515178,0.0
69,88,0.1,0.1,2,0.0009693535172859979,0.0005274910307726758,0.0
69,88,0.1,0.2,2,0.0011226125816884425,0.0005274910307726822,0.0
69,88,0.2,0.0,0,0.0,0.000171280388875155,0.0
69,88,0.2,0.1,0,0.0,0.0005274910307726758,0.0
69,88,0.2,0.2,0,0.0,0.0005274910307726774,0.0
69,99,0.0,0.0,0,0.0,0.0003996378904167614,0.0
69,99,0.0,0.1,0,0.0,0.0005274910307726886,0.0
69,99,0.0,0.2,0,0.0,0.0005274910307726886,0.0
69,99,0.1,0.0,0,0.0,0.0003996378904167534,0.0
69,99,0.1,0.1,0,0.0,0.0005274910307727015,0.0
69,99,0.1,0.2,0,0.0,0.0005274910307726886,0.0
69,99,0.2,0.0,0,0.0,0.0003996378904167566,0.0
69,99,0.2,0.1,0,0.0,0.0005274910307727031,0.0
69,99,0.2,0.2,0,0.0,0.0005274910307726999,0.0
69,101,0.0,0.0,5,0.002604821167402571,0.000399637890416755,0.00025165381640124274
69,101,0.0,0.1,5,0.0060344639786186205,0.0005274910307727047,0.0035155622691575017
69,101,0.0,0.2,6,0.00941976570631109,0.0005274910307726822,0.006790765177282054
69,101,0.1,0.0,0,0.0,0.0003996378904167518,0.0
69,101,0.1,0.1,0,0.0,0.000527491030772724,0.0
69,101,0.1,0.2,1,0.00031156791264419503,0.0005274910307727015,0.0
69,101,0.2,0.0,0,0.0,0.0003996378904167534,0.0
69,101,0.2,0.1,0,0.0,0.000527491030772737,0.0
69,101,0.2,0.2,0,0.0,0.0005274910307727257,0.0
69,102,0.0,0.0,9,0.046674216710971606,0.0002888960224838568,0.041980747336020086
69,102,0.0,0.1,9,0.04719927492801457,0.0005274910307726742,0.042372819262196604
69,102,0.0,0.2,9,0.04760026945412843,0.0005274910307726725,0.042765060626711926
69,102,0.1,0.0,9,0.035829211093631796,0.0002888960224838568,0.031979885360888805
69,102,0.1,0.1,9,0.03635669508175965,0.0005274910307726774,0.032367684261497165
69,102,0.1,0.2,9,0.0367778002590039,0.0005274910307726709,0.03275564711838763
69,102,0.2,0.0,8,0.02488773207036632,0.0001712803888751534,0.022086804407028038
69,102,0.2,0.1,8,0.025470168854645703,0.0005274910307726758,0.022470467014035322
69,102,0.2,0.2,8,0.025869995445645166,0.0005274910307726758,0.02285428838463477
69,108,0.0,0.0,8,0.024397239146663585,0.000171280388875155,0.02159915733565765
69,108,0.0,0.1,8,0.02534470595312055,0.0005274910307726645,0.022323355640283316
69,108,0.0,0.2,9,0.02611271756810063,0.0005274910307726645,0.023048119738059425
69,108,0.1,0.0,8,0.015718419781995174,0.000171280388875155,0.013474783914905974
69,108,0.1,0.1,8,0.016636743255730058,0.0005274910307726613,0.014192694945228013
69,108,0.1,0.2,8,0.017363633904501685,0.0005274910307726661,0.014911157148948861
69,108,0.2,0.0,6,0.007139933853583913,0.00017128038887515823,0.005420286017848608
69,108,0.2,0.1,6,0.008054199091140357,0.0005274910307726661,0.006132070733809836
69,108,0.2,0.2,6,0.008800471679398791,0.0005274910307726661,0.006844392622357809
69,116,0.0,0.0,9,0.06425678686052361,0.0002888960224838359,0.057188029659444584
69,116,0.0,0.1,9,0.06547740667991409,0.0005274910307726613,0.05827077161996397
69,116,0.0,0.2,9,0.06657279758340284,0.0005274910307726596,0.05935482985022367
